51030,208.80.154.224,443,TCP,799,538,261,739325,714110,25215,66544.58426431383,2343.1722117454106,50.1337137614665,24.25413235239152,1327.3420074349442,96.60919540229885,0
51031,208.80.154.240,443,TCP,510,317,193,429807,414581,15226,42253.72408168042,1510.0641715536726,32.30835598807638,19.14109977077754,1307.826498422713,78.89119170984456,0
51032,208.80.154.240,443,TCP,21,10,11,7216,5799,1417,23057.117596872475,2713.0719962823428,39.76050628879544,21.0612505004275,579.9,128.8181818181818,0
51033,208.80.154.240,443,TCP,21,10,11,7215,5798,1417,23329.251043018707,2723.4092870313684,40.236721357396874,21.14149764103391,579.8,128.8181818181818,0
51036,208.80.154.240,443,TCP,21,10,11,7217,5800,1417,23763.94774990915,2930.1139037873436,40.97232370673992,22.74612063631671,580.0,128.8181818181818,0
51037,208.80.154.224,443,TCP,21,10,11,7216,5799,1417,34185.342870033186,7763.161269676233,58.95041019146954,60.26448409769835,579.9,128.8181818181818,0
51034,208.80.154.240,443,TCP,20,10,10,7162,5799,1363,22787.527587382843,2589.998501318821,39.2956157740694,19.002190031686144,579.9,136.3,0
51035,208.80.154.240,443,TCP,20,9,11,7141,5724,1417,23596.600591875907,2888.630694681384,37.10157325766652,22.4240914901166,636.0,128.8181818181818,0
51013,35.222.224.90,443,TCP,10,6,4,6569,4853,1716,17543.414601184904,5538.6967587034815,21.689776964168438,12.91071505525287,808.8333333333334,429.0,0
51020,35.164.130.113,443,TCP,5,2,3,1725,365,1360,36.069922716613014,133.42318508439973,0.19764341214582473,0.2943158494508818,182.5,453.3333333333333,0
51024,23.197.204.86,443,TCP,5,2,3,334,141,193,284188.7861604998,25943.039835913212,4031.0466122056705,403.2596865685992,70.5,64.33333333333333,0
52969,10.31.208.1,53,UDP,4,2,2,352,192,160,9927.958675953892,5203.124874009521,103.41623620785305,65.03906092511902,96.0,80.0,0
55765,10.31.208.1,53,UDP,4,2,2,336,184,152,19523.689847959726,5472.396635193133,212.21402008651876,72.00521888412017,92.0,76.0,0
54948,10.31.208.1,53,UDP,4,2,2,376,216,160,72576.27685652487,3983.407470721964,672.0025634863414,49.79259338402455,108.0,80.0,0
63635,10.31.208.1,53,UDP,4,2,2,360,208,152,32222.16923361034,4257.949134430434,309.8285503231764,56.0256465056636,104.0,76.0,0
51023,13.33.154.184,443,TCP,4,1,3,249,56,193,0,48639.10785315147,0,756.0483085982095,56.0,64.33333333333333,0
63341,10.31.208.1,53,UDP,4,2,2,372,214,158,107843.45260122552,6924.0417093302685,1007.8827345908927,87.64609758645909,107.0,79.0,0
50649,192.30.253.125,443,TCP,3,2,1,216,134,82,5003.175616009115,0,74.67426292550918,0,67.0,82.0,0
51027,185.199.108.153,80,TCP,3,1,2,164,56,108,0,16750.539215323744,0,310.1951706541434,56.0,54.0,0
54789,10.31.208.1,53,UDP,2,1,1,168,92,76,0,0,0,0,92.0,76.0,0
58808,10.31.208.1,53,UDP,2,1,1,176,96,80,0,0,0,0,96.0,80.0,0
51501,10.31.208.1,53,UDP,2,1,1,174,95,79,0,0,0,0,95.0,79.0,0
62493,10.31.208.1,53,UDP,2,1,1,174,95,79,0,0,0,0,95.0,79.0,0
51019,35.164.130.113,443,TCP,2,1,1,111,56,55,0,0,0,0,56.0,55.0,0
51029,172.217.2.35,80,TCP,2,1,1,121,66,55,0,0,0,0,66.0,55.0,0
,224.0.0.252,,other,1,0,1,46,0,46,0,0,0,0,0,46.0,0
,224.0.0.251,,other,1,0,1,46,0,46,0,0,0,0,0,46.0,0
,239.255.255.250,,other,1,0,1,46,0,46,0,0,0,0,0,46.0,0
51031,208.80.154.240,443,TCP,1209,788,421,1099063,1069145,29918,206660.50892657784,5778.017498639013,152.3165529784485,81.30708492970868,1356.7829949238578,71.06413301662708,0
51030,208.80.154.224,443,TCP,271,193,78,276497,266891,9606,61416.1914163643,1997.3484129921565,44.412606432432376,16.218319405932565,1382.8549222797928,123.15384615384616,0
51042,208.80.154.224,443,TCP,6,0,6,1147,0,1147,0,14453.210341947617,0,75.60528513660479,0,191.16666666666666,0
51029,172.217.2.35,80,TCP,2,1,1,121,66,55,0,0,0,0,66.0,55.0,0
61029,10.31.208.1,53,UDP,2,0,2,156,0,156,0,18501.143018718543,0,237.19414126562236,0,78.0,0
49353,10.31.208.1,53,UDP,2,0,2,156,0,156,0,52382.629413177485,0,671.572171963814,0,78.0,0
51041,52.206.90.181,443,TCP,2,1,1,121,66,55,0,0,0,0,66.0,55.0,0
51020,35.164.130.113,443,TCP,2,1,1,111,56,55,0,0,0,0,56.0,55.0,0
,224.0.0.251,,other,1,0,1,46,0,46,0,0,0,0,0,46.0,0
,239.255.255.250,,other,1,0,1,46,0,46,0,0,0,0,0,46.0,0
59185,10.31.208.1,53,UDP,1,0,1,78,0,78,0,0,0,0,0,78.0,0
51044,151.101.193.69,443,TCP,770,461,309,460593,440382,20211,13595.377129876204,623.4838126295297,14.231891532517064,9.532259566697574,955.2754880694143,65.40776699029126,0
51046,104.16.26.34,443,TCP,239,167,72,222123,216950,5173,7003.8421068665475,166.93412680344403,5.391295837044081,2.323459719669045,1299.1017964071857,71.84722222222223,0
51071,104.19.195.151,443,TCP,44,27,17,28309,26269,2040,18537.515743908774,1403.7219553128991,19.053368041628417,11.697682960940826,972.925925925926,120.0,0
51069,13.107.3.128,443,TCP,43,25,18,25951,24148,1803,118050.53427384577,8197.949964551539,122.21564340095014,81.84309448803533,965.92,100.16666666666667,0
